age,is_corporate,total_balance,has_active_loan,recent_tx_count,product_name
47,0,59069391,0,22,BankScope 복리 자산 예금
53,0,40695378,0,18,BankScope 복리 자산 예금
21,0,15662494,1,24,Scope 청년 전세 대출
51,0,26631050,0,23,Scope 긴급 생활안정 대출
42,0,41711237,0,0,BankScope 복리 자산 예금
41,0,73246021,0,27,Scope 긴급 생활안정 대출
70,0,49167007,0,28,BankScope 시니어 플러스 예금
44,0,33188015,0,43,Scope 긴급 생활안정 대출
77,0,15522316,0,49,Scope 재테크 챌린지 적금
41,0,17710146,0,49,BankScope 프리미엄 정기예금
77,0,34909943,0,34,Scope 긴급 생활안정 대출
77,0,56843816,0,49,BankScope 시니어 플러스 예금
41,0,89656503,0,16,Scope 재테크 챌린지 적금
68,0,78612389,0,10,BankScope 시니어 플러스 예금
71,0,90135032,0,36,BankScope 시니어 플러스 예금
61,0,13374288,0,6,Scope 비상금 소액 대출
25,0,82605857,0,25,BankScope 복리 자산 예금
34,0,88878661,0,22,BankScope 복리 자산 예금
73,0,41770729,0,17,BankScope 시니어 플러스 예금
62,0,17238538,0,28,Scope 재테크 챌린지 적금
79,0,87498010,1,38,Scope 재테크 챌린지 적금
56,0,48451375,0,49,BankScope 시니어 플러스 예금
52,0,36937239,1,33,Scope 재테크 챌린지 적금
27,0,86064666,0,37,BankScope 복리 자산 예금
72,0,74659893,0,7,BankScope 시니어 플러스 예금
79,0,51274615,0,20,Scope 긴급 생활안정 대출
63,0,5200148,0,20,Scope 재테크 챌린지 적금
63,0,74878394,1,48,BankScope 직장인 신용 대출
24,0,43043698,1,35,BankScope 복리 자산 예금
58,0,44378743,0,16,BankScope 시니어 플러스 예금
23,0,12137696,0,15,Scope 청년 드림 적금
25,1,5200441,0,14,BankScope 법인 시설자금 대출
64,0,91291823,1,14,BankScope 시니어 플러스 예금
51,0,3935377,0,39,Scope 재테크 챌린지 적금
71,0,58619543,0,16,Scope 긴급 생활안정 대출
49,1,53065088,0,0,BankScope 법인 단기 예금
66,0,53268741,1,12,BankScope 직장인 신용 대출
54,0,56029714,1,37,BankScope 복리 자산 예금
74,0,66344789,1,9,BankScope 직장인 우대 적금
59,0,79174522,0,32,BankScope 시니어 플러스 예금
71,0,2113415,0,25,Scope 재테크 챌린지 적금
35,0,67019972,0,11,BankScope 복리 자산 예금
32,0,59950003,0,18,Scope 청년 드림 적금
69,0,24322632,0,14,BankScope 직장인 우대 적금
79,1,15182638,0,4,BankScope 법인 단기 예금
61,0,24192596,0,1,Scope 긴급 생활안정 대출
49,1,50941211,0,13,BankScope 법인 시설자금 대출
38,0,47606061,1,28,BankScope 직장인 신용 대출
36,0,9163907,0,40,Scope 재테크 챌린지 적금
75,0,1330295,0,0,BankScope 직장인 우대 적금
38,0,59791063,0,12,BankScope 직장인 우대 적금
47,0,31272071,0,48,Scope 재테크 챌린지 적금
77,0,13286003,1,31,Scope 비상금 소액 대출
74,0,84695612,0,33,Scope 재테크 챌린지 적금
45,0,33552417,0,13,Scope 긴급 생활안정 대출
56,0,66028051,0,37,Scope 재테크 챌린지 적금
45,0,77055183,0,37,BankScope 복리 자산 예금
72,0,83609249,0,49,Scope 재테크 챌린지 적금
42,0,83897437,0,40,Scope 재테크 챌린지 적금
28,1,36111773,0,14,BankScope 법인 단기 예금
31,0,59400562,0,38,Scope 청년 드림 적금
72,0,75190680,1,5,BankScope 시니어 플러스 예금
20,0,24712574,1,28,Scope 청년 전세 대출
77,0,37592504,1,36,BankScope 직장인 신용 대출
77,1,27842413,1,18,BankScope 법인 시설자금 대출
20,0,68163006,0,0,Scope 청년 드림 적금
66,0,57269866,0,20,BankScope 시니어 플러스 예금
53,0,84714088,0,38,BankScope 복리 자산 예금
51,0,89968710,0,17,BankScope 복리 자산 예금
73,1,45420462,0,26,BankScope 법인 단기 예금
67,0,23457875,0,27,Scope 긴급 생활안정 대출
44,0,18401488,0,7,Scope 긴급 생활안정 대출
59,0,51826946,0,30,Scope 긴급 생활안정 대출
64,0,78367982,0,11,BankScope 직장인 우대 적금
72,0,73741613,0,41,BankScope 시니어 플러스 예금
20,0,39045401,0,5,Scope 청년 드림 적금
35,0,13076897,0,25,Scope 재테크 챌린지 적금
58,0,66243789,1,15,BankScope 직장인 신용 대출
24,0,70630663,0,29,Scope 청년 드림 적금
41,0,35870006,0,18,BankScope 복리 자산 예금
48,0,5004122,0,17,Scope 재테크 챌린지 적금
74,1,26535817,0,23,BankScope 법인 단기 예금
22,0,26851000,0,44,BankScope 복리 자산 예금
31,0,28090993,0,19,Scope 청년 전세 대출
45,0,83229774,1,6,BankScope 직장인 신용 대출
35,0,36411236,0,6,Scope 긴급 생활안정 대출
70,0,30416213,0,15,Scope 재테크 챌린지 적금
56,0,33249068,0,41,BankScope 시니어 플러스 예금
41,0,4436529,0,46,Scope 재테크 챌린지 적금
76,0,2960191,0,13,BankScope 직장인 우대 적금
48,0,50181889,0,11,BankScope 직장인 우대 적금
33,0,94057388,1,28,Scope 청년 드림 적금
47,1,21179742,0,14,BankScope 법인 단기 예금
24,0,37587677,0,7,Scope 긴급 생활안정 대출
66,0,49588067,0,38,BankScope 시니어 플러스 예금
68,0,74787950,1,8,BankScope 시니어 플러스 예금
49,0,45123175,0,45,Scope 재테크 챌린지 적금
65,0,97302030,0,27,BankScope 시니어 플러스 예금
71,0,12165901,1,26,BankScope 시니어 플러스 예금
24,0,78853790,0,6,BankScope 복리 자산 예금
31,0,91191834,0,43,Scope 청년 드림 적금
35,0,68596308,1,13,BankScope 직장인 우대 적금
45,0,83200226,0,10,BankScope 복리 자산 예금
45,0,8218809,0,31,Scope 재테크 챌린지 적금
67,0,11676238,0,27,Scope 비상금 소액 대출
40,0,28634327,0,5,BankScope 복리 자산 예금
58,0,82963000,0,34,Scope 긴급 생활안정 대출
55,0,44964495,0,5,BankScope 시니어 플러스 예금
52,0,57352547,0,23,Scope 긴급 생활안정 대출
49,1,2504696,0,8,BankScope 법인 시설자금 대출
56,0,39203207,0,1,BankScope 시니어 플러스 예금
42,0,39342658,1,37,BankScope 직장인 신용 대출
77,0,13860333,0,13,Scope 비상금 소액 대출
29,0,73116067,1,30,BankScope 복리 자산 예금
73,1,37787608,0,29,BankScope 법인 시설자금 대출
24,0,72171683,0,26,BankScope 복리 자산 예금
55,1,71850762,1,35,BankScope 법인 단기 예금
53,0,56668797,0,45,Scope 재테크 챌린지 적금
71,0,68972111,0,30,Scope 재테크 챌린지 적금
50,0,29977782,0,41,Scope 긴급 생활안정 대출
29,0,56954165,0,5,BankScope 복리 자산 예금
77,0,21334032,0,42,Scope 긴급 생활안정 대출
38,0,48732605,1,44,BankScope 직장인 신용 대출
77,1,39022761,0,17,BankScope 법인 시설자금 대출
51,0,88218903,1,13,BankScope 직장인 신용 대출
20,0,44519312,0,19,Scope 청년 드림 적금
75,0,6442799,1,10,Scope 비상금 소액 대출
24,0,48693587,0,36,Scope 청년 드림 적금
64,0,48222933,1,39,BankScope 시니어 플러스 예금
23,0,91868869,0,3,BankScope 복리 자산 예금
35,1,46884749,1,43,BankScope 법인 시설자금 대출
43,0,29987850,0,5,BankScope 직장인 우대 적금
35,0,2809355,0,22,Scope 청년 전세 대출
74,0,94660205,0,7,BankScope 시니어 플러스 예금
21,0,83819396,1,29,Scope 청년 드림 적금
68,1,70609535,0,35,BankScope 법인 단기 예금
47,0,2153619,0,41,Scope 비상금 소액 대출
51,0,89988661,0,10,BankScope 복리 자산 예금
46,0,92083129,0,46,Scope 재테크 챌린지 적금
39,0,12625998,0,4,Scope 청년 전세 대출
43,0,71151961,0,2,BankScope 복리 자산 예금
31,0,33116768,0,14,Scope 긴급 생활안정 대출
69,0,97518206,0,1,BankScope 시니어 플러스 예금
54,0,19865117,1,1,BankScope 직장인 신용 대출
79,0,46994455,1,7,BankScope 시니어 플러스 예금
52,0,13825494,0,45,Scope 비상금 소액 대출
52,0,97322184,0,29,BankScope 복리 자산 예금
70,0,35698818,0,40,Scope 재테크 챌린지 적금
62,0,45411961,0,4,BankScope 직장인 우대 적금
56,0,60619107,0,29,BankScope 시니어 플러스 예금
31,0,76200879,0,43,BankScope 복리 자산 예금
22,0,8360085,0,9,Scope 청년 드림 적금
20,0,22160909,0,32,Scope 청년 드림 적금
52,1,52753948,0,23,BankScope 법인 단기 예금
59,0,22343729,0,18,BankScope 시니어 플러스 예금
29,0,81549775,0,29,BankScope 복리 자산 예금
62,0,11953633,1,24,Scope 비상금 소액 대출
63,0,12181385,0,10,Scope 비상금 소액 대출
48,0,60537286,0,48,Scope 재테크 챌린지 적금
32,0,72933336,0,34,Scope 청년 드림 적금
31,1,78527770,0,0,BankScope 법인 단기 예금
50,0,89911630,0,16,BankScope 복리 자산 예금
65,0,11871583,0,30,Scope 재테크 챌린지 적금
21,0,52926088,0,5,BankScope 복리 자산 예금
70,0,2345286,0,12,BankScope 직장인 우대 적금
69,0,33673210,0,25,Scope 긴급 생활안정 대출
54,0,94258167,0,35,BankScope 복리 자산 예금
42,0,26229730,0,4,BankScope 복리 자산 예금
36,0,93732944,0,46,Scope 재테크 챌린지 적금
45,0,17958998,0,13,Scope 긴급 생활안정 대출
27,0,74573575,1,14,BankScope 복리 자산 예금
48,0,73974017,0,11,BankScope 복리 자산 예금
45,0,90403806,0,49,Scope 재테크 챌린지 적금
29,0,16777400,0,45,BankScope 프리미엄 정기예금
45,0,52917939,0,41,Scope 긴급 생활안정 대출
53,0,14393208,0,7,Scope 비상금 소액 대출
70,0,4004959,0,30,BankScope 시니어 플러스 예금
60,0,8376924,1,25,BankScope 시니어 플러스 예금
26,0,98621954,0,28,BankScope 복리 자산 예금
23,0,89731975,0,3,Scope 청년 드림 적금
77,0,95620538,0,49,Scope 재테크 챌린지 적금
72,0,22970334,0,27,Scope 재테크 챌린지 적금
69,0,37164989,1,24,BankScope 시니어 플러스 예금
64,0,29148530,1,39,BankScope 시니어 플러스 예금
30,0,35835752,0,31,BankScope 복리 자산 예금
48,0,26748821,1,35,Scope 재테크 챌린지 적금
75,0,93985029,0,10,Scope 긴급 생활안정 대출
55,0,60716605,0,36,Scope 재테크 챌린지 적금
44,0,52117994,1,9,BankScope 복리 자산 예금
40,0,78267069,0,37,Scope 재테크 챌린지 적금
76,0,37260150,0,35,Scope 재테크 챌린지 적금
55,0,68932875,0,49,BankScope 시니어 플러스 예금
29,0,98514955,1,26,BankScope 복리 자산 예금
56,0,36844734,1,16,BankScope 직장인 신용 대출
28,0,77903247,1,6,BankScope 복리 자산 예금
43,0,46741016,1,8,BankScope 직장인 우대 적금
54,0,68434010,0,34,BankScope 복리 자산 예금
68,1,87495255,0,8,BankScope 법인 시설자금 대출
54,0,84655947,0,35,BankScope 복리 자산 예금
67,1,58605044,0,29,BankScope 법인 단기 예금
55,0,95205137,0,30,Scope 재테크 챌린지 적금
37,0,2668844,0,18,BankScope 프리미엄 정기예금
68,0,62481518,0,40,Scope 긴급 생활안정 대출
58,0,34398287,1,22,BankScope 직장인 신용 대출
51,0,33538464,0,19,Scope 긴급 생활안정 대출
43,0,29938741,1,5,BankScope 직장인 신용 대출
42,0,22244960,1,42,BankScope 복리 자산 예금
51,0,10194714,0,23,Scope 재테크 챌린지 적금
56,0,20580306,0,46,BankScope 시니어 플러스 예금
31,0,76366063,0,21,Scope 긴급 생활안정 대출
68,0,25881421,0,5,BankScope 시니어 플러스 예금
74,0,87934872,0,23,BankScope 시니어 플러스 예금
32,0,48692709,0,41,Scope 청년 드림 적금
42,0,77000123,0,21,BankScope 복리 자산 예금
44,0,52149813,0,17,Scope 긴급 생활안정 대출
54,0,30403158,0,15,BankScope 복리 자산 예금
60,0,90896132,0,35,BankScope 시니어 플러스 예금
49,0,5592811,0,12,BankScope 직장인 우대 적금
36,1,1388963,1,36,BankScope 법인 시설자금 대출
68,0,70737461,0,23,Scope 재테크 챌린지 적금
39,0,45732548,1,18,BankScope 직장인 신용 대출
67,0,34548262,0,49,BankScope 시니어 플러스 예금
44,0,44924780,0,19,BankScope 복리 자산 예금
41,0,57277667,0,26,Scope 재테크 챌린지 적금
32,0,51592428,0,16,BankScope 복리 자산 예금
78,0,81819267,1,15,BankScope 시니어 플러스 예금
38,0,76580169,1,0,BankScope 직장인 신용 대출
68,0,63884096,0,20,Scope 재테크 챌린지 적금
55,0,11453095,0,26,Scope 재테크 챌린지 적금
31,1,5284326,0,0,BankScope 법인 시설자금 대출
60,0,91475492,0,29,Scope 재테크 챌린지 적금
38,0,72478274,0,19,BankScope 복리 자산 예금
31,0,13021806,1,23,Scope 청년 드림 적금
28,0,31450526,0,45,Scope 청년 드림 적금
26,0,15440592,0,1,BankScope 프리미엄 정기예금
47,0,62224470,1,14,BankScope 복리 자산 예금
33,0,16860620,0,28,Scope 청년 드림 적금
50,0,9747246,0,34,Scope 재테크 챌린지 적금
71,0,72448410,0,12,BankScope 시니어 플러스 예금
38,0,21480114,0,18,Scope 청년 전세 대출
77,0,59957139,0,0,BankScope 시니어 플러스 예금
66,0,45478334,0,44,Scope 재테크 챌린지 적금
35,0,45058347,0,46,Scope 재테크 챌린지 적금
72,0,94026135,0,15,BankScope 시니어 플러스 예금
24,0,61108598,0,42,Scope 청년 드림 적금
54,0,73619688,0,2,Scope 긴급 생활안정 대출
31,0,43526018,0,39,BankScope 복리 자산 예금
44,0,13632125,0,5,BankScope 직장인 우대 적금
71,0,5805802,0,30,Scope 재테크 챌린지 적금
78,0,28600505,0,4,Scope 긴급 생활안정 대출
40,0,88533069,1,25,BankScope 복리 자산 예금
55,1,25243009,0,27,BankScope 법인 단기 예금
72,0,15593665,0,14,Scope 긴급 생활안정 대출
42,0,7285862,0,8,BankScope 직장인 우대 적금
35,0,9842280,0,21,Scope 청년 전세 대출
76,0,51044163,0,36,Scope 재테크 챌린지 적금
58,0,59098593,1,20,BankScope 직장인 신용 대출
64,1,43603666,0,41,BankScope 법인 단기 예금
72,1,92381433,1,28,BankScope 법인 시설자금 대출
61,0,30736164,0,25,BankScope 시니어 플러스 예금
77,1,80286920,0,5,BankScope 법인 단기 예금
58,0,90055191,0,10,BankScope 시니어 플러스 예금
33,0,60116445,0,35,Scope 청년 드림 적금
50,0,94675401,0,19,BankScope 복리 자산 예금
77,0,74140338,0,43,BankScope 시니어 플러스 예금
24,1,71273769,0,19,BankScope 법인 단기 예금
54,0,6485355,0,26,Scope 재테크 챌린지 적금
42,0,67915815,0,5,BankScope 복리 자산 예금
48,0,28057391,0,32,Scope 긴급 생활안정 대출
62,0,5229907,0,29,Scope 재테크 챌린지 적금
30,0,61706213,0,49,BankScope 복리 자산 예금
37,1,21862507,1,33,BankScope 법인 단기 예금
66,0,80063803,1,4,BankScope 시니어 플러스 예금
31,0,25414769,0,15,BankScope 복리 자산 예금
28,0,81939622,1,11,BankScope 복리 자산 예금
29,0,56090884,1,11,BankScope 직장인 신용 대출
77,0,69280991,0,10,BankScope 시니어 플러스 예금
63,0,4254970,1,20,Scope 비상금 소액 대출
36,0,56986125,0,6,BankScope 직장인 우대 적금
57,0,16482429,0,33,Scope 재테크 챌린지 적금
26,0,89760973,0,28,BankScope 복리 자산 예금
65,0,29944893,0,5,BankScope 직장인 우대 적금
32,0,15697178,0,35,Scope 청년 전세 대출
59,0,76384309,0,33,BankScope 시니어 플러스 예금
61,0,93829465,0,48,BankScope 시니어 플러스 예금
28,1,51969547,0,7,BankScope 법인 시설자금 대출
69,0,5931143,0,36,Scope 비상금 소액 대출
46,0,55011657,0,9,BankScope 직장인 우대 적금
77,0,49945743,0,15,Scope 재테크 챌린지 적금
21,0,41516313,0,1,Scope 긴급 생활안정 대출
24,0,41439367,0,18,BankScope 복리 자산 예금
48,0,46456296,0,6,BankScope 직장인 우대 적금
56,0,15762220,0,1,Scope 긴급 생활안정 대출
57,0,19848924,0,44,Scope 긴급 생활안정 대출
38,0,44163923,0,22,BankScope 복리 자산 예금
27,0,8742608,0,30,Scope 청년 드림 적금
67,0,69248914,0,3,BankScope 시니어 플러스 예금
64,1,12213648,0,15,BankScope 법인 시설자금 대출
20,0,28394342,0,9,Scope 청년 전세 대출
41,0,6830971,1,48,Scope 재테크 챌린지 적금
71,0,28718528,0,20,Scope 재테크 챌린지 적금
36,0,18298483,0,27,Scope 청년 전세 대출
26,0,361116,0,45,Scope 청년 전세 대출
44,0,20792589,0,11,BankScope 복리 자산 예금
64,0,72805392,0,12,BankScope 시니어 플러스 예금
23,0,451420,0,39,Scope 청년 전세 대출
55,0,44442081,0,16,Scope 재테크 챌린지 적금
25,0,23686362,0,17,Scope 청년 드림 적금
79,0,34377022,0,9,BankScope 시니어 플러스 예금
50,0,50799853,0,27,Scope 재테크 챌린지 적금
38,0,30948896,1,12,BankScope 직장인 신용 대출
63,0,26206310,0,33,BankScope 시니어 플러스 예금
73,0,1136045,0,48,BankScope 시니어 플러스 예금
58,0,45840013,0,5,Scope 긴급 생활안정 대출
46,0,74977518,1,11,BankScope 직장인 우대 적금
29,1,86010500,1,28,BankScope 법인 시설자금 대출
45,0,79451700,0,12,BankScope 복리 자산 예금
38,0,97414743,0,25,BankScope 복리 자산 예금
58,0,91815521,0,3,BankScope 직장인 우대 적금
22,0,67911581,0,14,Scope 청년 드림 적금
64,0,42161015,0,15,Scope 재테크 챌린지 적금
32,0,27784447,0,18,Scope 청년 드림 적금
69,0,38821448,0,46,BankScope 시니어 플러스 예금
47,0,55503834,0,25,Scope 재테크 챌린지 적금
77,0,53908379,0,31,BankScope 시니어 플러스 예금
39,0,56123241,0,5,Scope 긴급 생활안정 대출
47,0,60257049,0,5,Scope 긴급 생활안정 대출
27,0,64127651,0,4,Scope 청년 드림 적금
60,0,3426695,0,1,Scope 비상금 소액 대출
58,0,10823313,0,1,Scope 비상금 소액 대출
20,0,91821523,0,36,Scope 청년 드림 적금
22,1,35755833,0,2,BankScope 법인 단기 예금
32,0,76571900,0,5,BankScope 복리 자산 예금
47,0,24154783,1,30,Scope 재테크 챌린지 적금
76,0,3304623,1,42,Scope 비상금 소액 대출
79,0,82418129,0,4,Scope 긴급 생활안정 대출
68,0,72601152,1,49,BankScope 직장인 신용 대출
44,0,83649585,0,45,Scope 재테크 챌린지 적금
75,0,24542035,1,9,BankScope 시니어 플러스 예금
52,0,36290035,0,26,Scope 재테크 챌린지 적금
57,0,47280120,0,23,BankScope 시니어 플러스 예금
72,1,94452958,0,21,BankScope 법인 단기 예금
25,0,69009051,0,24,Scope 청년 드림 적금
77,0,8345474,0,2,BankScope 시니어 플러스 예금
63,0,55074476,0,15,Scope 재테크 챌린지 적금
64,0,29254166,0,29,Scope 재테크 챌린지 적금
51,0,56908678,0,47,Scope 재테크 챌린지 적금
64,0,52211063,1,42,BankScope 시니어 플러스 예금
66,0,41587772,1,3,BankScope 시니어 플러스 예금
40,0,64413719,0,42,BankScope 복리 자산 예금
35,1,27956516,0,39,BankScope 법인 단기 예금
73,0,93983276,1,15,Scope 재테크 챌린지 적금
40,0,40442546,1,39,Scope 재테크 챌린지 적금
30,1,83202403,0,40,BankScope 법인 시설자금 대출
79,0,31938519,0,45,Scope 재테크 챌린지 적금
56,0,75625317,0,7,BankScope 시니어 플러스 예금
55,0,81664940,0,23,BankScope 시니어 플러스 예금
54,0,62829118,0,15,BankScope 복리 자산 예금
38,0,63623196,0,26,Scope 재테크 챌린지 적금
