age,is_corporate,total_balance,has_active_loan,recent_tx_count,target
46,0,76608756,1,14,1
24,0,77720830,0,25,0
44,0,38295584,0,38,0
22,0,14214166,0,2,0
52,0,70904652,0,9,1
23,0,92736053,0,2,1
44,0,82743092,0,29,1
39,0,13938736,1,45,0
53,0,16310733,0,21,0
45,0,77830733,0,2,1
24,0,69701967,0,0,1
54,0,22758757,0,32,0
47,0,52520057,0,18,1
48,0,22023611,1,35,1
28,0,33577305,0,33,0
71,0,60044703,1,30,1
57,0,83490168,0,42,0
69,0,97062350,0,23,1
25,0,83722995,0,11,1
38,0,37977233,0,12,0
79,0,84591419,0,15,1
63,0,74998649,1,15,1
76,0,43176588,0,19,1
30,0,90687773,0,40,0
21,0,27883393,1,47,0
66,0,28726098,0,26,1
63,0,43655278,0,38,0
63,0,94319211,0,12,1
28,0,21978990,0,3,0
40,0,46506776,1,31,0
43,0,243761,0,44,0
53,0,46380165,1,39,1
41,0,28863059,0,33,0
22,0,23891286,0,38,0
31,0,64699037,0,42,0
47,0,6633381,1,16,1
49,0,89135417,0,23,1
45,0,13507165,0,28,0
67,0,73279069,0,45,0
40,0,77185592,0,27,0
47,0,74285049,0,44,0
75,0,73110691,0,46,1
45,0,27139568,1,21,1
52,0,83074391,0,27,1
40,1,36076621,0,24,2
54,0,90936665,0,40,1
71,0,34496583,0,2,1
53,1,90157325,1,12,2
60,0,80953409,0,30,1
70,0,476015,0,12,1
66,0,67985475,0,40,1
37,0,59057344,1,17,1
77,0,7429174,1,36,1
30,0,14707667,0,42,0
76,0,56407418,0,33,1
42,0,65082317,0,16,1
67,0,36981927,0,20,1
41,0,6860184,0,35,0
36,0,20848152,0,49,0
24,0,42299010,0,39,0
63,0,21185637,0,18,0
30,0,8375065,0,11,0
49,0,83304231,0,27,1
34,0,28421925,0,10,0
46,0,1972645,0,47,0
54,0,37705667,0,36,0
52,1,97784582,0,27,2
39,0,22039005,0,34,0
35,0,24388509,0,43,0
53,0,54775927,0,14,1
21,1,86601446,1,15,2
54,0,34704544,0,44,0
59,0,9195168,0,6,1
75,0,76798029,0,46,1
47,1,22510629,0,2,2
66,0,45419913,0,30,0
58,0,25952696,0,11,1
25,1,10415643,1,7,2
28,0,96649677,0,24,0
39,0,33494309,0,43,0
79,0,53974651,0,49,0
20,0,91376731,0,34,0
27,0,7945982,0,11,0
74,1,13865640,0,20,2
42,0,26695275,0,25,0
22,0,34357346,0,1,0
23,1,95126029,0,13,2
77,0,93526209,0,45,1
44,0,56132764,0,3,1
66,0,6514329,0,16,1
57,0,61039730,1,46,1
34,0,78918401,0,47,0
40,0,31489680,1,4,1
54,0,48699170,0,23,1
76,0,88148991,1,48,1
72,0,8214025,0,6,1
72,1,18115439,1,22,2
65,0,78744296,0,46,1
71,0,11522730,0,16,1
33,0,79214100,0,11,1
55,0,82673678,0,10,1
31,0,28573090,0,10,0
36,0,54610287,0,33,0
58,1,23431805,0,46,2
28,1,76114772,0,36,2
54,0,29441876,0,49,0
79,0,28376747,0,28,1
32,0,78323679,0,47,0
34,0,48861188,1,35,1
37,0,44825800,1,26,1
70,0,91919761,1,41,1
52,0,7679124,1,21,1
25,0,60614215,0,1,1
78,0,49294827,1,46,1
46,0,85711859,0,35,1
42,0,16108769,0,47,0
78,1,88215346,1,29,2
46,0,22900904,0,6,0
53,0,97534743,0,11,1
75,0,73343975,0,2,1
65,0,11337879,0,16,1
57,0,5065719,0,40,0
33,0,99047647,0,31,1
55,0,23818743,0,7,1
72,1,66739936,0,22,2
27,0,2143781,0,37,0
54,0,64142008,0,29,1
38,0,11178487,1,14,0
49,0,35073978,0,9,1
33,0,85941488,1,37,1
78,0,18156449,0,14,1
39,0,87638858,0,29,1
68,0,22744785,0,45,0
44,0,82765846,0,25,1
59,1,22939259,0,44,2
43,0,46044202,0,13,1
33,0,70560209,0,2,1
45,0,88076327,0,35,1
57,0,91242152,0,25,1
42,0,53547182,1,13,1
41,0,1717222,0,30,0
67,0,16977427,0,13,1
76,0,55162316,0,39,1
38,0,79747692,0,9,1
65,0,42616000,1,8,1
70,0,31852787,1,45,1
22,0,60175171,0,39,0
61,0,2095383,0,42,0
38,0,25956067,0,41,0
28,0,56570915,0,17,0
47,0,97024556,0,35,0
39,0,44225409,1,35,1
64,0,33469979,0,11,1
26,0,84753561,0,49,0
33,0,4396054,0,39,0
28,1,51600078,1,2,2
78,0,76243875,0,17,1
79,0,21682565,0,6,1
74,0,46070309,0,30,1
76,0,47336354,0,0,1
79,1,31249635,0,30,2
38,1,63894877,0,12,2
66,0,76328756,0,28,1
71,0,50061053,0,2,1
33,0,10140380,0,28,0
75,0,47714803,0,34,1
57,0,13626214,0,14,0
72,0,42204785,0,20,1
55,1,5963523,0,18,2
59,0,66017347,0,27,1
36,0,62048378,0,3,1
49,1,87733932,1,44,2
28,1,72049816,0,12,2
52,0,60574669,0,14,1
75,0,13689610,0,47,0
71,0,91184796,0,38,1
44,0,7046305,0,31,0
33,1,15961301,0,2,2
30,1,83490701,0,29,2
72,0,63180151,0,19,1
54,0,25350039,1,1,1
60,0,58652090,0,49,0
78,1,3156390,0,24,2
33,0,79225770,1,10,1
49,0,82187043,0,0,1
60,0,2912166,1,47,1
23,0,44023484,1,48,0
78,0,26806159,1,47,1
23,0,41067749,0,9,0
47,1,39659615,0,16,2
27,1,17637729,0,29,2
21,0,71537799,0,34,0
60,0,65095517,0,49,1
65,0,23237574,0,18,1
41,0,82713498,0,45,0
60,0,84945368,0,33,1
75,1,89472631,0,31,2
74,0,32373165,0,11,1
35,0,31059880,0,42,0
48,1,73108430,0,16,2
68,1,4390741,0,5,2
67,0,43603089,0,12,1
49,0,27624971,0,38,0
31,0,64387158,0,21,0
54,0,12070834,0,10,1
30,0,96505964,0,6,1
65,0,23829926,1,44,1
69,1,63352073,0,44,2
40,0,8242909,1,20,0
40,0,36453961,0,0,1
24,0,93025249,0,29,0
67,0,83797485,0,18,1
39,0,7681356,0,46,0
56,0,85267253,0,45,0
22,0,81735269,0,28,0
63,0,86913960,0,34,1
52,0,51383276,0,19,1
72,0,78946494,0,35,1
28,0,21723084,0,38,0
28,0,88012644,1,0,1
23,0,22682696,0,22,0
54,0,72186695,0,30,1
36,1,22351014,0,34,2
53,1,86812839,1,46,2
43,0,23462453,0,44,0
51,0,36656386,1,21,1
20,0,19939319,0,45,0
27,0,76047470,1,6,1
64,0,98222823,0,32,1
42,1,72082080,0,44,2
66,1,40840031,0,35,2
59,0,74070854,0,43,1
31,0,89498130,1,6,1
73,0,41230897,0,26,1
31,0,39786670,0,1,0
65,0,30973266,1,16,1
66,0,89596413,0,0,1
34,0,17593689,1,45,0
60,0,57547856,0,29,1
38,0,61164917,1,21,1
45,0,80611483,0,27,0
71,0,79455002,0,32,1
48,0,90474927,0,25,1
41,0,50193907,0,34,0
59,0,68539128,0,10,1
40,0,6498450,0,6,1
70,0,30802354,1,27,1
57,0,10024454,1,24,1
39,0,83689116,1,40,1
76,1,36284406,1,30,2
48,0,85221444,0,2,1
70,0,78157405,1,32,1
23,0,54871920,1,33,0
74,0,21486442,0,20,1
26,0,42864503,0,36,0
47,1,42776761,1,48,2
47,0,8820939,0,18,0
23,0,11252265,0,36,0
41,1,10115084,0,20,2
31,0,40143513,1,13,1
64,0,69432593,1,9,1
22,0,38679027,0,6,0
41,0,66394480,0,28,1
63,0,71817939,0,39,0
21,0,27446927,0,7,0
43,0,54667620,0,38,0
53,0,79097085,0,12,1
46,0,96882138,1,45,1
74,0,44219214,0,18,1
60,0,40728057,0,10,1
20,0,72119783,1,1,1
27,0,32788758,0,48,0
42,1,16385082,0,5,2
57,0,36413885,0,28,0
25,0,25786480,0,40,0
41,0,14726965,1,4,1
44,0,87508536,1,40,1
37,0,2463208,0,29,0
36,0,23664022,0,38,0
31,0,64640059,0,35,0
25,0,71113032,0,26,0
45,0,1981908,0,49,0
46,0,66563816,0,17,1
27,0,28830701,0,48,0
38,0,55330358,1,35,0
79,0,62543732,1,15,1
61,0,20175934,0,4,1
20,0,13538302,0,8,0
76,0,46739632,0,33,1
48,0,62180926,0,33,1
64,0,47160748,0,35,0
68,0,21437512,0,30,1
54,0,94260390,0,19,1
59,0,75642080,0,16,1
33,0,42079812,0,19,0
54,0,55619819,0,27,1
67,0,75317957,0,20,1
64,1,90393499,0,18,2
39,0,22145708,0,2,1
75,0,79184665,0,29,1
68,1,16141339,0,4,2
32,0,12626727,1,41,0
57,0,23058318,0,5,1
68,0,97293957,0,2,1
65,0,6709332,0,48,0
68,0,27973439,1,41,1
27,0,60738589,1,23,1
62,0,61184465,0,43,0
39,0,90219618,0,0,1
79,0,86130562,0,49,1
52,0,34182333,1,35,1
45,0,36536331,0,14,0
58,0,73495540,1,40,1
40,0,51014693,0,37,0
72,0,49179195,0,43,1
68,0,37770533,1,17,1
61,0,41792871,1,22,1
62,0,67049102,0,46,1
73,0,99449745,0,28,1
60,0,98287795,0,40,1
28,1,90768156,0,21,2
43,0,13343855,0,23,0
56,0,62090981,0,44,0
68,0,92730811,0,47,1
60,0,77880464,0,12,1
36,0,13633512,0,32,0
43,0,94801041,0,49,0
40,0,661944,0,21,0
70,1,44198308,0,34,2
78,0,30141755,0,16,1
58,0,46404773,0,21,1
74,0,54982283,0,4,1
60,1,80485578,0,24,2
58,0,16795119,0,5,1
32,0,82476787,0,16,1
30,1,62750320,0,30,2
65,0,74209747,1,16,1
38,0,35215673,1,32,0
30,0,13832962,0,38,0
32,0,10892542,0,47,0
65,0,66884542,0,36,1
64,0,93112342,0,47,1
20,0,65505013,0,3,1
59,0,13026796,0,42,0
63,0,29993782,0,13,1
38,0,53016941,1,12,1
31,0,56776509,0,26,0
27,0,9846358,0,23,0
27,0,89705690,0,26,0
72,0,45319523,0,7,1
64,0,42477003,0,46,0
31,0,13721078,0,49,0
67,0,47556634,0,38,1
52,0,96762797,0,20,1
64,0,62454561,0,40,0
45,0,86000416,0,10,1
58,0,32138462,0,30,1
47,0,10941279,1,26,0
77,0,94579377,0,41,1
24,0,37932455,0,45,0
27,1,89125602,1,47,2
44,0,12383582,0,26,0
46,0,14801310,0,7,0
65,0,52768549,0,32,1
42,0,90833877,0,11,1
49,1,65841580,0,34,2
64,0,75647880,0,33,1
66,0,28126600,1,15,1
42,0,54487742,0,35,0
68,0,72340172,0,1,1
66,0,95657855,0,11,1
39,0,6638111,0,26,0
37,0,21505473,0,16,1
37,0,7169165,0,19,0
21,0,95997178,0,20,1
23,0,66787621,0,29,0
49,0,19292769,1,41,1
52,0,45164679,1,19,1
55,0,26307043,0,7,1
37,0,92534071,0,17,1
56,0,50508330,0,17,1
38,0,33212023,0,17,0
66,1,53241067,0,1,2
47,0,10187823,0,11,0
59,0,25262277,0,31,0
39,0,48207955,0,41,0
68,0,15412384,1,7,1
52,0,16524715,0,9,1
31,0,94709830,0,10,1
77,0,83249671,0,13,1
70,1,15165384,1,25,2
34,0,42351489,0,46,0
60,0,97006480,0,29,1
58,0,92851251,0,41,0
21,0,36120868,1,3,1
48,0,39672745,0,38,0
60,0,20599595,0,10,1
29,1,53781968,1,23,2
21,1,36599668,1,21,2
70,0,88696357,0,2,1
30,0,26628962,0,36,0
32,0,92023163,0,1,1
29,0,12164078,0,11,0
33,0,62392038,0,20,0
37,0,56364509,0,4,1
70,0,2552387,0,6,1
73,0,3636402,0,3,1
28,0,12428706,0,42,0
76,0,62780089,0,40,1
58,0,17270712,0,35,0
47,0,68628357,0,21,1
22,0,76766220,0,28,0
39,0,54495674,0,8,1
25,0,95445717,0,25,0
46,0,70823643,0,11,1
72,0,67940083,0,47,0
21,0,22203939,0,0,0
48,0,5598023,0,7,1
57,0,26630060,0,32,0
22,0,99349993,1,3,1
35,0,89694705,0,13,1
49,0,48729992,0,28,0
59,0,21706621,0,13,1
21,0,98960064,0,8,1
36,0,21501260,0,8,0
60,0,54637105,0,25,1
31,0,73592863,0,48,0
54,0,86969953,0,46,1
62,0,47665194,0,41,0
20,1,42704694,0,16,2
74,0,22783388,0,40,0
64,0,68105134,0,3,1
34,0,8058430,0,45,0
45,0,27511826,0,2,1
56,0,64701786,0,28,1
40,0,19433060,0,24,0
68,0,1595428,0,20,0
50,0,62488170,0,11,1
44,0,84861019,0,0,1
42,0,48514867,0,0,1
43,1,95379640,0,44,2
76,0,98038487,1,45,1
57,0,21412211,0,47,0
47,0,40911679,0,6,1
40,0,71037272,1,9,1
73,0,59659459,0,14,1
62,0,27895885,1,39,1
37,0,40775846,0,10,1
55,0,68861017,0,45,0
54,1,90284295,0,44,2
64,0,45217239,1,22,1
74,0,94110982,1,12,1
28,0,95004432,0,26,0
72,1,89451071,0,40,2
57,0,85818891,0,16,1
77,0,71357751,0,49,1
49,0,4866148,1,12,1
79,0,99290127,0,11,1
63,1,87091071,0,28,2
53,0,16402675,1,20,1
51,0,94229851,1,19,1
22,0,26275064,0,19,0
22,0,27680872,0,30,0
47,0,21878426,1,7,1
63,0,3484840,0,23,0
34,0,62786979,0,10,0
60,0,66761774,0,38,1
42,1,50050090,1,32,2
59,0,40242496,0,41,0
30,0,57078577,0,14,0
67,0,82905308,0,3,1
51,0,70030848,1,0,1
77,0,27692743,0,31,1
78,0,27028920,0,10,1
76,0,32716943,0,29,1
73,0,40982357,1,36,1
55,0,50075473,0,18,1
79,0,8981,0,35,0
52,1,70668840,1,33,2
43,0,6607691,0,6,2
58,0,16884370,0,44,0
53,0,91512664,1,19,1
75,1,63962938,0,11,2
47,0,99400516,0,31,1
56,0,74925050,0,1,1
26,0,79652006,0,21,0
23,0,62058106,0,40,0
56,0,26218057,0,47,0
75,0,2904814,1,39,1
20,0,84822264,0,23,0
20,1,28525318,0,49,2
66,0,31630692,0,30,0
39,0,26905710,0,3,1
38,0,41628366,0,23,0
48,0,32510185,0,42,0
29,0,36998169,0,16,0
79,0,51053948,0,39,1
37,0,9957081,0,18,0
47,0,86021101,0,39,1
54,0,7538009,0,37,0
62,0,71801353,0,33,1
66,0,49367056,1,46,1
50,0,30271732,0,32,0
46,0,53578445,0,5,1
30,0,29608705,0,35,0
68,0,70596122,0,12,1
68,0,60936136,0,46,1
57,0,14550703,0,8,0
24,0,38823113,0,34,0
27,0,31168629,0,33,0
53,0,73383944,0,15,1
67,0,31023701,0,17,1
71,0,23384086,1,17,1
75,0,11327727,0,37,1
31,1,27518536,0,49,2
57,0,38480855,0,42,0
20,0,73416540,1,31,1
50,0,47461456,0,6,1
23,0,17172678,0,22,0
68,0,60050986,0,22,1
64,0,93653766,0,45,1
69,0,148306,0,17,1
24,0,76380094,1,6,1
49,1,87671891,0,41,2
75,0,21414187,0,39,0
43,0,3006374,0,23,0
78,0,56748327,0,13,1
22,0,17300102,0,49,0
30,0,17376709,0,4,0
64,0,30823704,0,45,1
23,0,63861736,1,21,1
45,0,72352826,0,21,1
46,0,39201676,1,9,1
65,0,77570023,1,25,1
73,0,55387477,0,14,1
62,0,78957296,0,37,1
46,1,8367568,1,40,2
61,1,44076911,0,41,2
70,0,71285077,0,48,0
69,0,54574689,0,0,1
25,0,79095869,0,13,0
78,0,31564551,1,35,1
34,1,37395056,1,30,2
72,0,12764588,1,27,1
49,0,74892945,0,33,0
61,0,99400507,0,34,1
56,0,28613621,0,38,0
77,0,31639355,0,22,1
56,0,25118569,0,45,0
61,0,14073601,0,43,0
79,0,75585217,1,18,1
56,0,25292122,1,17,1
54,0,23686669,0,14,1
42,0,33251942,0,0,1
25,0,15106292,0,24,0
23,0,38445879,0,25,0
37,1,5197535,0,34,2
79,1,39258843,0,14,2
28,1,37139867,1,3,2
68,0,35871597,0,14,1
48,0,34353667,0,41,0
32,0,96063523,0,37,0
78,0,23948465,0,44,0
66,1,79705474,0,38,2
71,0,40797952,0,0,1
36,0,58735632,1,21,1
64,1,57099974,0,10,2
51,0,10761021,0,45,0
67,0,10722351,0,37,0
41,0,87080594,0,36,1
23,0,6287206,0,25,0
24,0,59357549,0,26,0
56,0,29332641,0,12,1
60,0,39016162,0,6,1
68,0,25494448,0,7,1
32,0,687055,0,45,0
53,0,96339431,1,22,1
64,0,13422577,0,25,0
41,0,18241510,0,43,0
72,1,25609050,0,26,2
78,0,11493605,1,8,1
42,0,48327025,0,45,0
70,0,51847345,0,37,1
22,0,98283352,0,46,0
61,0,16168345,1,12,1
53,0,27084365,0,6,1
51,0,40320269,0,10,1
64,0,16678093,1,9,1
70,0,54463256,0,32,1
77,1,34027235,0,38,2
68,0,68643715,0,49,0
40,1,47908590,0,2,2
65,0,94581710,0,40,1
63,0,51978321,1,28,1
40,0,96748365,0,36,0
63,0,71199481,0,44,1
30,0,52995264,1,15,1
58,0,4813417,1,15,1
23,0,38669500,0,43,0
70,0,55053385,0,49,1
20,0,76643337,0,42,0
47,0,26877562,0,48,0
43,0,32245975,0,6,0
54,0,84306209,0,14,1
32,0,39903676,0,37,0
66,0,54133658,0,5,1
53,0,78322215,0,17,1
30,0,89298558,0,18,1
55,0,52212000,0,1,1
70,1,38657987,0,2,2
36,0,92686918,0,45,0
54,0,87629448,0,24,1
79,0,37002628,0,35,0
37,0,43499361,1,48,0
59,0,28143483,0,27,1
41,0,87258518,0,37,0
76,0,71997226,0,27,1
43,0,74263921,0,31,0
77,0,87841624,0,40,1
38,0,55053752,0,35,0
56,0,96343986,0,38,1
58,0,57309964,0,35,1
40,0,8467351,1,42,0
27,0,75845258,0,22,0
47,0,86374963,0,1,1
24,0,25769970,0,9,0
36,1,32962212,1,5,2
56,0,81365004,1,7,1
55,0,39302845,0,14,1
73,0,75451354,0,44,1
38,0,56810336,0,28,0
46,0,43968361,0,27,0
72,0,9117535,0,21,1
53,1,71422263,0,33,2
30,0,60328668,1,19,1
73,0,951399,0,32,0
64,0,73490770,1,14,1
66,0,79273157,0,6,1
31,0,9255211,0,23,0
73,0,83271099,0,25,1
40,0,79240559,0,49,0
73,0,58308776,0,9,1
30,0,66561172,0,14,1
58,1,65997560,1,36,2
47,0,49361663,0,23,1
24,0,86731733,0,10,0
36,0,16738345,0,39,0
75,0,53444607,1,20,1
39,1,38015177,0,39,2
60,0,25165043,0,37,1
65,0,15552975,0,14,1
77,0,10621840,0,14,1
31,0,92492573,1,36,1
25,1,8853372,0,44,2
36,0,2250477,0,13,0
70,0,59311700,0,42,1
38,0,96187664,0,20,1
45,1,71363431,0,43,2
67,0,6914996,0,19,0
63,0,34721640,0,32,0
63,0,75310183,0,2,1
71,0,90194111,0,39,1
51,0,34877356,0,22,0
25,0,9449136,0,43,0
74,0,60288658,0,46,1
77,0,45172091,1,22,1
55,0,24823750,0,26,0
57,0,89293904,0,34,1
30,0,42085752,0,24,0
52,0,46425925,1,31,1
43,1,58847385,1,21,2
42,0,26039937,0,7,1
34,0,15458874,0,37,0
46,0,15943416,0,17,0
30,0,46442869,0,27,0
76,0,92041092,0,27,1
70,0,9380638,0,10,1
69,0,63450315,1,11,1
36,1,59040354,0,1,2
70,0,85908143,0,36,1
72,0,24926981,0,3,1
33,0,50194190,0,40,0
46,0,84643982,1,44,1
37,0,33920531,0,44,0
47,0,55459660,0,46,0
70,0,21515563,0,33,0
66,0,64285097,0,22,1
66,1,92530782,0,12,2
23,0,10319935,1,6,1
26,0,55859612,0,31,0
64,0,46079618,0,22,1
54,0,21670920,1,48,0
67,0,82743754,0,7,1
28,0,73004746,0,49,0
27,1,15820184,0,46,2
71,1,56183253,0,46,2
64,0,96824105,1,36,1
36,0,32612857,0,33,0
36,0,5330605,0,47,0
68,0,58049608,0,28,1
52,0,37859411,0,36,0
51,0,96563258,0,22,1
27,0,81769929,0,37,0
38,0,2956181,0,28,0
57,0,39012508,0,43,0
22,0,23203646,0,4,1
78,0,7971391,0,39,0
24,1,29350724,0,10,2
32,0,84902567,0,13,1
66,0,24473802,0,48,0
65,0,66211456,0,41,1
50,0,73543412,0,1,1
74,0,37282921,0,34,1
35,0,65318009,0,44,0
69,0,9609533,0,48,0
51,0,10441909,1,34,1
41,0,21272166,0,41,0
48,0,79707451,1,27,1
41,0,58613549,0,7,1
62,0,50288388,1,31,1
22,1,13749872,0,3,2
73,0,85012885,0,44,1
29,0,32070617,1,6,1
61,0,19581876,0,38,0
40,0,18455791,0,47,0
35,1,41528842,0,26,2
31,0,20802697,0,36,0
21,0,6228462,0,16,0
60,0,75448998,0,9,1
43,0,7017718,0,3,0
54,0,6061598,0,22,1
75,0,43046411,1,13,1
49,0,41852146,0,4,1
76,0,84620623,0,1,1
49,0,34915138,0,45,0
66,0,9349313,1,23,1
54,0,83175044,0,17,1
38,0,37541770,1,26,0
69,0,32254457,0,23,1
27,0,54255896,0,28,0
45,0,26417826,0,10,1
68,0,88946453,0,47,1
59,0,19796900,0,17,1
26,0,77823957,0,47,0
49,0,48807350,0,3,1
26,1,63744714,0,32,2
22,0,44913247,0,13,0
20,0,63287778,0,43,0
55,0,55002860,0,41,0
44,0,15026292,0,31,0
56,0,60988359,0,3,1
20,0,14049471,1,19,0
34,0,43895401,0,20,0
56,0,41748995,0,2,1
32,0,7479602,0,24,0
59,0,73605059,0,3,1
27,0,55861779,0,46,0
24,0,15364217,0,10,0
79,0,17697416,0,15,1
28,0,42783311,1,35,0
20,0,26762085,0,5,0
55,0,30940696,0,30,0
54,0,79446074,0,39,1
21,0,34732584,0,12,0
59,0,54535717,0,22,1
42,0,2107154,0,3,0
28,0,43775757,1,36,1
53,0,52178046,0,41,0
65,0,84363778,1,36,1
33,0,23314292,0,43,0
23,0,76028401,0,32,0
49,0,28738477,1,41,1
50,0,66171407,0,28,0
57,0,53755144,0,36,1
30,0,53487342,1,18,1
54,0,19094790,0,19,1
27,0,64128397,0,31,0
22,0,99686021,1,43,1
33,0,94336526,0,15,1
79,0,27902387,0,4,1
32,0,30819143,0,48,0
64,0,46632865,0,45,0
51,0,11244672,0,11,0
53,0,76551007,0,44,1
64,0,97484016,0,20,1
38,0,44353138,0,13,0
78,0,80697028,1,36,1
57,0,16377053,0,21,0
35,0,14665941,0,29,0
21,0,49669011,0,22,0
59,0,31484495,0,4,1
36,0,89118854,1,28,1
74,0,60526385,0,29,1
53,1,80730865,0,17,2
61,0,1405313,0,45,1
79,0,44467502,0,49,1
35,0,96114445,0,0,1
57,0,4163121,0,38,0
79,0,58316301,0,16,1
21,0,3686788,0,2,0
21,1,46054858,0,41,2
45,0,53005031,0,6,1
32,0,50662660,1,26,0
75,0,25164700,0,27,1
66,0,46762756,0,43,1
50,0,91176048,1,30,1
79,0,57991029,0,14,1
53,0,40506207,0,47,0
58,0,46351395,0,7,1
22,0,6729806,1,5,1
27,0,53084095,0,27,0
42,0,21497109,0,3,1
33,0,51700385,0,29,0
75,0,98085175,0,42,1
74,0,95637707,1,16,1
46,0,61830104,0,33,0
73,0,71587767,0,5,1
48,0,27922448,0,35,0
58,0,18329086,0,34,0
72,0,3335160,1,38,1
58,0,37740753,0,38,0
20,0,31932914,0,15,0
36,0,75398545,0,1,1
60,0,15049132,0,7,1
49,0,89161695,0,14,1
72,1,9678391,0,26,2
32,0,14808369,1,15,1
40,0,14354489,0,0,1
38,0,35235345,0,9,1
72,0,97583056,0,6,1
38,0,92408966,1,47,1
76,0,17058313,0,9,1
44,0,89492036,0,11,1
41,0,98182996,0,16,1
50,0,52507730,0,44,0
36,0,90364524,1,11,1
74,0,53740587,0,14,1
42,0,27839429,1,45,0
51,0,81293804,1,31,1
29,0,78508636,0,31,0
29,0,52790195,0,25,0
55,0,27713487,0,13,1
27,0,99124371,0,49,0
73,1,58637783,1,25,2
71,0,30245035,0,4,1
39,0,25417266,0,37,0
51,0,85206135,0,49,0
69,1,14133059,1,45,2
33,0,67426016,0,3,0
69,1,28907585,0,27,2
47,0,55224460,0,0,1
65,0,74705341,0,12,1
71,0,29625849,0,42,1
72,0,50405564,0,2,1
43,0,81399788,0,48,0
34,0,13606497,0,49,0
41,0,94292637,0,24,1
49,0,73179381,0,41,0
23,0,54930263,0,15,0
32,0,79281071,0,20,0
78,0,609003,0,12,1
42,0,92331368,0,43,0
27,0,15757040,0,35,0
37,0,29991761,0,7,1
31,0,12257042,0,43,0
74,0,78730310,0,18,1
50,0,82079634,0,46,1
33,0,61775575,0,15,0
53,0,50350158,0,11,1
37,0,29825833,0,19,0
75,0,37014486,1,17,1
53,0,46897331,0,11,1
30,0,64460261,1,47,0
60,0,80418563,0,24,1
31,0,23759876,0,10,0
68,0,17713448,0,21,1
34,0,21725803,0,45,0
76,0,97004374,0,33,1
50,0,35522919,1,12,1
68,0,99539060,0,45,0
77,0,48320330,0,37,1
48,1,24571210,0,11,2
45,0,64262087,1,38,1
37,0,54428952,1,35,1
51,0,64919038,0,27,1
41,0,16805885,0,26,0
57,0,65697233,1,38,1
36,0,61106091,0,12,1
42,1,18746603,0,42,2
43,0,54281553,0,39,0
69,0,81561339,0,26,1
27,0,66454577,0,30,0
60,0,77365163,1,1,1
25,0,9565697,0,17,0
24,0,5008029,0,25,0
63,0,95697949,0,41,1
76,0,52931665,0,30,1
48,0,43266078,0,37,0
47,0,52693999,0,21,0
30,0,645452,0,35,0
76,0,35209875,0,18,1
20,0,55679345,0,13,1
62,0,94376482,0,13,1
38,0,72837654,0,49,0
28,1,60302441,0,28,2
46,0,62609637,0,16,1
53,0,48687330,0,49,0
63,0,25687139,0,49,0
23,0,85353916,0,36,0
55,0,3298771,0,8,1
37,0,66432194,0,0,1
34,0,91864583,0,3,1
70,0,95013287,0,6,1
32,0,62678143,1,10,1
38,0,2170972,0,13,0
68,0,19507718,0,41,0
25,1,45544667,0,18,2
67,0,62532335,0,39,1
75,0,51500579,0,2,1
31,0,87101855,0,7,0
70,0,12724780,0,28,0
56,0,23300461,0,49,0
36,0,48399880,1,36,1
77,0,32259441,0,42,0
42,0,23722314,0,8,1
45,0,50124417,0,18,1
48,0,56944650,0,11,0
52,0,33920506,0,26,1
79,0,98210210,0,36,1
46,0,16196494,0,47,0
44,0,55553258,0,24,0
75,0,27149854,0,44,1
74,0,65595739,0,37,1
29,1,45337533,0,47,2
66,0,92541339,0,49,0
42,0,67286239,0,16,1
40,1,20025496,0,43,2
40,0,78798939,0,32,1
62,0,5902232,0,38,0
32,0,35782098,1,13,1
56,0,64429915,0,27,1
52,1,83711616,1,17,2
43,0,27504324,0,32,0
63,0,63978441,0,41,1
30,0,6400553,0,14,0
36,0,79612833,0,10,0
23,0,39539939,0,35,0
66,0,20402369,0,14,0
44,0,10977809,1,47,0
49,0,84986700,0,29,0
28,1,71392531,0,14,2
40,0,94692801,0,48,0
39,0,43618942,0,22,0
38,0,85505610,0,42,0
38,0,70673981,0,49,1
31,0,16533981,0,47,0
56,1,41351647,0,14,2
61,0,74348831,0,28,1
36,0,28298929,0,10,1
56,0,61888509,0,44,1
73,0,5343926,1,17,1
67,0,12620315,1,39,0
58,0,30576969,0,30,0
47,0,66560469,0,8,1
60,0,67505910,0,21,1
54,0,61791056,0,10,1
66,1,38928917,0,16,2
67,0,22788010,1,32,1
37,0,10771408,0,10,0
33,0,52015063,0,38,0
54,0,70572451,0,7,1
63,1,91909727,1,3,2
60,0,11459705,1,35,1
79,0,45649911,0,18,1
26,0,80782073,0,23,0
60,0,111597,0,40,0
32,0,37921658,0,48,0
37,0,76908851,0,17,1
56,0,19171235,0,32,0
32,0,87722907,0,45,0
55,0,72087885,0,35,1
50,0,29356985,0,9,1
21,0,12064163,0,13,0
35,0,21962053,0,6,1
28,0,37682173,0,11,0
28,0,15881023,0,21,0
57,0,81498955,0,26,1
30,0,56430140,1,47,0
73,0,80039901,0,36,1
75,0,10259550,0,10,1
41,0,28058883,0,35,0
52,0,24595230,0,12,1
55,0,50525850,1,31,1
64,0,38070457,0,7,1
42,0,16016792,0,6,0
64,0,95104068,1,42,1
64,0,86424389,0,42,0
53,0,18392836,0,16,1
